order_id,customer_id,customer_name,customer_email,phone_number,shipping_address,city,state,pincode,order_date,category,product_name,quantity,price_per_unit,total_amount,payment_method,order_status
OD576596930896,CUST894072,Karan Kumar,karan.kumar702@example.com,9727739892,"Flat 271, Society D, Mumbai",Mumbai,Maharashtra,435704,2025-11-16 11:37:42,Electronics,Laptop,1,54990,54990,Cash on Delivery,Delivered
OD826628915548,CUST493925,Anjali Bose,anjali.bose10@example.com,9200521557,"Flat 436, Society C, Kolkata",Kolkata,West Bengal,590751,2025-11-16 12:30:07,Health,Protein Powder,3,1899,5697,Debit Card,Shipped
OD423127498797,CUST722846,Vikram Verma,vikram.verma472@example.com,9944015574,"Flat 228, Society C, Nagpur",Nagpur,Maharashtra,166692,2025-11-16 14:12:19,Accessories,Backpack,1,899,899,Net Banking,Delivered
OD818452409993,CUST830980,Amit Iyer,amit.iyer827@example.com,9852950893,"Flat 419, Society C, Lucknow",Lucknow,Uttar Pradesh,777037,2025-11-16 15:37:11,Electronics,Laptop,1,54990,54990,Cash on Delivery,Shipped
OD345104879867,CUST968087,Rohit Kumar,rohit.kumar824@example.com,9783382962,"Flat 487, Society A, Chennai",Chennai,Tamil Nadu,826464,2025-11-16 17:12:53,Electronics,Smartphone,2,12999,25998,Net Banking,Cancelled
OD565206075580,CUST338914,Amit Bose,amit.bose34@example.com,9947922947,"Flat 155, Society D, Ahmedabad",Ahmedabad,Gujarat,626470,2025-11-16 17:18:35,Fashion,Jeans,1,1299,1299,Credit Card,Delivered
OD159870682661,CUST283689,Ramesh Sharma,ramesh.sharma898@example.com,9260255813,"Flat 24, Society B, Mumbai",Mumbai,Maharashtra,147444,2025-11-16 17:45:32,Electronics,Wireless Earbuds,1,1999,1999,Net Banking,Delivered
OD085787127176,CUST654522,Rohit Bose,rohit.bose338@example.com,9090712709,"Flat 359, Society C, Nagpur",Nagpur,Maharashtra,699235,2025-11-16 20:43:17,Accessories,Backpack,3,899,2697,UPI,Delivered
OD114053876421,CUST860233,Vikram Chauhan,vikram.chauhan152@example.com,9734215132,"Flat 223, Society D, Bengaluru",Bengaluru,Karnataka,806578,2025-11-16 21:09:01,Electronics,Laptop,1,54990,54990,Cash on Delivery,Delivered
OD475934045742,CUST927104,Diya Kumar,diya.kumar731@example.com,9209778356,"Flat 254, Society C, Hyderabad",Hyderabad,Telangana,466147,2025-11-17 02:05:37,Fashion,Running Shoes,1,1599,1599,UPI,Delivered
OD326846994572,CUST422585,Kavita Singh,kavita.singh92@example.com,9454458916,"Flat 449, Society A, Jaipur",Jaipur,Rajasthan,777667,2025-11-17 05:58:59,Electronics,Smartwatch,1,2499,2499,Cash on Delivery,Shipped
OD878748411954,CUST113217,Rohit Das,rohit.das843@example.com,9362600492,"Flat 282, Society C, Ahmedabad",Ahmedabad,Gujarat,361148,2025-11-17 07:17:50,Fashion,Jeans,2,1299,2598,UPI,Delivered
OD135859528124,CUST555789,Pooja Gupta,pooja.gupta228@example.com,9152637996,"Flat 266, Society A, Delhi",Delhi,Delhi,748093,2025-11-17 07:31:53,Electronics,Smartwatch,1,2499,2499,Net Banking,Delivered
OD662588720964,CUST253189,Priya Joshi,priya.joshi578@example.com,9310494836,"Flat 210, Society D, Mumbai",Mumbai,Maharashtra,459331,2025-11-17 09:42:13,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD980889065244,CUST568196,Vikram Sharma,vikram.sharma276@example.com,9791679328,"Flat 14, Society B, Delhi",Delhi,Delhi,504051,2025-11-17 14:49:36,Home Appliances,Blender,3,2250,6750,Debit Card,Delivered
OD339249363380,CUST430690,Kavita Chauhan,kavita.chauhan260@example.com,9235111036,"Flat 463, Society C, Ahmedabad",Ahmedabad,Gujarat,335578,2025-11-17 15:29:22,Accessories,Backpack,3,899,2697,UPI,Delivered
OD996093688540,CUST418641,Vikram Reddy,vikram.reddy735@example.com,9924335545,"Flat 415, Society D, Delhi",Delhi,Delhi,709625,2025-11-17 15:42:36,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD985228183032,CUST836589,Kavita Verma,kavita.verma251@example.com,9552568660,"Flat 284, Society B, Lucknow",Lucknow,Uttar Pradesh,800879,2025-11-17 17:42:29,Electronics,Laptop,1,54990,54990,UPI,Delivered
OD467628894691,CUST740841,Rohit Nair,rohit.nair980@example.com,9645755924,"Flat 367, Society B, Hyderabad",Hyderabad,Telangana,291180,2025-11-17 18:33:58,Home,Bedsheet,1,799,799,UPI,Delivered
OD969133508657,CUST950593,Neha Patel,neha.patel503@example.com,9038879303,"Flat 359, Society B, Nagpur",Nagpur,Maharashtra,885954,2025-11-17 20:43:52,Books,Novel,1,299,299,Credit Card,Delivered
OD429764227234,CUST539899,Vikram Kumar,vikram.kumar560@example.com,9096638483,"Flat 363, Society B, Jaipur",Jaipur,Rajasthan,405528,2025-11-17 21:54:35,Accessories,Backpack,1,899,899,Credit Card,Delivered
OD751678507558,CUST102548,Karan Verma,karan.verma343@example.com,9163699186,"Flat 264, Society C, Pune",Pune,Maharashtra,859558,2025-11-18 00:36:22,Fashion,Jeans,1,1299,1299,UPI,Processing
OD483067659109,CUST684211,Rahul Bose,rahul.bose936@example.com,9509306903,"Flat 81, Society D, Pune",Pune,Maharashtra,162577,2025-11-18 02:56:26,Electronics,Smartwatch,1,2499,2499,UPI,Delivered
OD868952815590,CUST241673,Suresh Singh,suresh.singh921@example.com,9302606750,"Flat 189, Society B, Hyderabad",Hyderabad,Telangana,174107,2025-11-18 03:30:18,Electronics,Smartwatch,5,2499,12495,UPI,Delivered
OD402757239467,CUST889024,Suresh Patel,suresh.patel566@example.com,9990521172,"Flat 87, Society A, Mumbai",Mumbai,Maharashtra,336723,2025-11-18 04:16:37,Electronics,Wireless Earbuds,1,1999,1999,UPI,Returned
OD632714491922,CUST246232,Diya Nair,diya.nair226@example.com,9996830031,"Flat 26, Society D, Bengaluru",Bengaluru,Karnataka,122860,2025-11-18 11:41:48,Fashion,T-Shirt,3,499,1497,UPI,Delivered
OD223429647582,CUST426221,Kavita Patel,kavita.patel864@example.com,9754866746,"Flat 351, Society D, Lucknow",Lucknow,Uttar Pradesh,343367,2025-11-18 13:36:01,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD209837721733,CUST645895,Amit Deshmukh,amit.deshmukh372@example.com,9684658386,"Flat 309, Society C, Nagpur",Nagpur,Maharashtra,784097,2025-11-18 16:27:32,Books,Novel,1,299,299,Credit Card,Cancelled
OD771376242130,CUST800815,Kavita Sharma,kavita.sharma873@example.com,9884355538,"Flat 397, Society B, Nagpur",Nagpur,Maharashtra,624222,2025-11-18 17:50:47,Electronics,Wireless Earbuds,1,1999,1999,Debit Card,Delivered
OD090742797376,CUST452398,Priya Nair,priya.nair547@example.com,9734061977,"Flat 136, Society A, Delhi",Delhi,Delhi,836632,2025-11-18 21:50:03,Accessories,Backpack,1,899,899,Credit Card,Shipped
OD034404996654,CUST703671,Pooja Kumar,pooja.kumar503@example.com,9896131386,"Flat 28, Society A, Hyderabad",Hyderabad,Telangana,778684,2025-11-18 22:23:57,Home Appliances,Blender,1,2250,2250,Cash on Delivery,Delivered
OD528859347888,CUST809317,Priya Gupta,priya.gupta902@example.com,9769467125,"Flat 209, Society B, Lucknow",Lucknow,Uttar Pradesh,534521,2025-11-19 00:36:52,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD721791097624,CUST248647,Vikram Chauhan,vikram.chauhan434@example.com,9167396826,"Flat 342, Society A, Hyderabad",Hyderabad,Telangana,881225,2025-11-19 01:35:31,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD450339105706,CUST459316,Rohit Patel,rohit.patel974@example.com,9840514045,"Flat 453, Society C, Ahmedabad",Ahmedabad,Gujarat,704944,2025-11-19 03:47:29,Electronics,Smartphone,1,12999,12999,Debit Card,Delivered
OD024427982560,CUST593444,Anjali Reddy,anjali.reddy96@example.com,9859524265,"Flat 268, Society B, Hyderabad",Hyderabad,Telangana,523979,2025-11-19 05:48:51,Accessories,Backpack,1,899,899,Cash on Delivery,Delivered
OD370499446278,CUST142434,Diya Bose,diya.bose381@example.com,9530646636,"Flat 205, Society C, Mumbai",Mumbai,Maharashtra,622985,2025-11-19 06:08:07,Electronics,Laptop,1,54990,54990,Cash on Delivery,Processing
OD504373817937,CUST234773,Karan Iyer,karan.iyer410@example.com,9848751746,"Flat 470, Society B, Kolkata",Kolkata,West Bengal,848625,2025-11-19 09:12:26,Electronics,Smartwatch,1,2499,2499,UPI,Cancelled
OD580992508000,CUST857311,Kavita Verma,kavita.verma669@example.com,9210405850,"Flat 291, Society D, Kanpur",Kanpur,Uttar Pradesh,649014,2025-11-19 12:42:33,Electronics,Laptop,1,54990,54990,UPI,Returned
OD959823958541,CUST865012,Vikram Patel,vikram.patel626@example.com,9502208335,"Flat 400, Society B, Ahmedabad",Ahmedabad,Gujarat,884176,2025-11-19 12:46:18,Fashion,Jeans,3,1299,3897,UPI,Processing
OD888138971877,CUST279913,Priya Gupta,priya.gupta213@example.com,9199805447,"Flat 57, Society D, Delhi",Delhi,Delhi,173900,2025-11-19 13:12:53,Fashion,T-Shirt,2,499,998,Debit Card,Delivered
OD785629755576,CUST170679,Rohit Patel,rohit.patel549@example.com,9452359448,"Flat 88, Society D, Pune",Pune,Maharashtra,883171,2025-11-19 14:25:25,Fashion,T-Shirt,1,499,499,Cash on Delivery,Processing
OD168295409565,CUST741016,Rohit Verma,rohit.verma315@example.com,9906101828,"Flat 155, Society A, Mumbai",Mumbai,Maharashtra,201825,2025-11-19 14:25:33,Accessories,Backpack,2,899,1798,UPI,Delivered
OD493526264697,CUST155455,Diya Patel,diya.patel527@example.com,9413466896,"Flat 327, Society B, Pune",Pune,Maharashtra,150160,2025-11-19 15:41:39,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD041004505355,CUST868507,Ramesh Bose,ramesh.bose118@example.com,9575390321,"Flat 134, Society C, Bengaluru",Bengaluru,Karnataka,129770,2025-11-19 23:42:08,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD632003431214,CUST924959,Anjali Reddy,anjali.reddy227@example.com,9844667618,"Flat 433, Society A, Hyderabad",Hyderabad,Telangana,868731,2025-11-20 01:02:44,Fashion,Running Shoes,1,1599,1599,Credit Card,Delivered
OD635514182128,CUST767311,Priya Nair,priya.nair953@example.com,9907795162,"Flat 311, Society A, Bengaluru",Bengaluru,Karnataka,666691,2025-11-20 03:12:50,Electronics,Smartwatch,1,2499,2499,Debit Card,Cancelled
OD100746364304,CUST378213,Vikram Verma,vikram.verma480@example.com,9443323816,"Flat 477, Society D, Lucknow",Lucknow,Uttar Pradesh,644957,2025-11-20 06:33:33,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD676062149675,CUST750983,Pooja Deshmukh,pooja.deshmukh484@example.com,9603144271,"Flat 117, Society A, Kolkata",Kolkata,West Bengal,644024,2025-11-20 06:34:40,Fashion,Jeans,1,1299,1299,UPI,Delivered
OD918020646984,CUST578315,Kavita Gupta,kavita.gupta613@example.com,9800743498,"Flat 203, Society C, Kolkata",Kolkata,West Bengal,752065,2025-11-20 10:40:11,Fashion,Jeans,1,1299,1299,Debit Card,Delivered
OD484363005475,CUST692017,Vikram Singh,vikram.singh928@example.com,9264069894,"Flat 196, Society A, Chennai",Chennai,Tamil Nadu,680276,2025-11-20 12:20:46,Home,Bedsheet,1,799,799,Credit Card,Delivered
OD771174532044,CUST743853,Kavita Deshmukh,kavita.deshmukh624@example.com,9523357608,"Flat 132, Society B, Kanpur",Kanpur,Uttar Pradesh,714553,2025-11-20 15:41:25,Books,Novel,1,299,299,UPI,Delivered
OD172798349888,CUST266533,Vikram Sharma,vikram.sharma121@example.com,9174532478,"Flat 385, Society A, Kolkata",Kolkata,West Bengal,296829,2025-11-20 20:42:33,Fashion,T-Shirt,1,499,499,Cash on Delivery,Delivered
OD476800704349,CUST278315,Karan Singh,karan.singh877@example.com,9802665677,"Flat 120, Society C, Mumbai",Mumbai,Maharashtra,343780,2025-11-20 23:14:14,Fashion,Jeans,3,1299,3897,UPI,Delivered
OD748599889988,CUST427332,Vikram Iyer,vikram.iyer987@example.com,9828959248,"Flat 209, Society B, Ahmedabad",Ahmedabad,Gujarat,567472,2025-11-21 03:39:33,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD433463648867,CUST490088,Amit Chauhan,amit.chauhan323@example.com,9583720580,"Flat 320, Society C, Pune",Pune,Maharashtra,722329,2025-11-21 13:34:12,Electronics,Smartwatch,4,2499,9996,Debit Card,Delivered
OD158083402910,CUST861857,Sneha Gupta,sneha.gupta65@example.com,9008527273,"Flat 496, Society A, Nagpur",Nagpur,Maharashtra,288643,2025-11-21 15:24:53,Electronics,Smartphone,1,12999,12999,UPI,Cancelled
OD919039480711,CUST645259,Suresh Chauhan,suresh.chauhan32@example.com,9005032552,"Flat 269, Society C, Hyderabad",Hyderabad,Telangana,479754,2025-11-21 18:54:55,Home,Bedsheet,1,799,799,Cash on Delivery,Cancelled
OD997081488663,CUST469996,Diya Iyer,diya.iyer98@example.com,9829698478,"Flat 322, Society D, Mumbai",Mumbai,Maharashtra,452078,2025-11-21 19:41:46,Fashion,Running Shoes,1,1599,1599,Credit Card,Delivered
OD953406276215,CUST997789,Priya Chauhan,priya.chauhan513@example.com,9888749945,"Flat 486, Society D, Hyderabad",Hyderabad,Telangana,838098,2025-11-22 01:23:25,Health,Protein Powder,1,1899,1899,Net Banking,Delivered
OD414876995933,CUST170542,Neha Iyer,neha.iyer763@example.com,9237056418,"Flat 471, Society D, Mumbai",Mumbai,Maharashtra,594155,2025-11-22 02:58:05,Accessories,Backpack,1,899,899,UPI,Returned
OD684522319691,CUST962624,Neha Chauhan,neha.chauhan306@example.com,9907266608,"Flat 492, Society B, Kanpur",Kanpur,Uttar Pradesh,307445,2025-11-22 07:12:27,Accessories,Backpack,1,899,899,UPI,Cancelled
OD874431061483,CUST415126,Rahul Deshmukh,rahul.deshmukh537@example.com,9954636880,"Flat 285, Society C, Hyderabad",Hyderabad,Telangana,516074,2025-11-22 07:57:15,Electronics,Smartphone,1,12999,12999,UPI,Delivered
OD216393812143,CUST618790,Sneha Gupta,sneha.gupta5@example.com,9054718967,"Flat 334, Society C, Nagpur",Nagpur,Maharashtra,497473,2025-11-22 13:03:32,Home Appliances,Blender,1,2250,2250,Cash on Delivery,Delivered
OD409338263306,CUST807325,Sneha Verma,sneha.verma417@example.com,9084018423,"Flat 162, Society D, Hyderabad",Hyderabad,Telangana,798868,2025-11-22 14:21:57,Fashion,Jeans,5,1299,6495,UPI,Shipped
OD904335028518,CUST878621,Neha Deshmukh,neha.deshmukh356@example.com,9515791606,"Flat 186, Society B, Jaipur",Jaipur,Rajasthan,430020,2025-11-22 15:43:08,Electronics,Smartwatch,1,2499,2499,Credit Card,Delivered
OD601657407525,CUST705316,Karan Singh,karan.singh675@example.com,9893488308,"Flat 63, Society D, Kolkata",Kolkata,West Bengal,416549,2025-11-22 17:07:28,Fashion,Jeans,1,1299,1299,Cash on Delivery,Delivered
OD416884368347,CUST930428,Kavita Gupta,kavita.gupta651@example.com,9836218272,"Flat 53, Society C, Kolkata",Kolkata,West Bengal,731511,2025-11-22 18:49:23,Home Appliances,Blender,1,2250,2250,Debit Card,Delivered
OD424808935948,CUST955620,Ramesh Singh,ramesh.singh207@example.com,9837964480,"Flat 77, Society D, Pune",Pune,Maharashtra,750564,2025-11-22 19:16:03,Home Appliances,Blender,1,2250,2250,Net Banking,Delivered
OD063706597541,CUST769021,Pooja Joshi,pooja.joshi238@example.com,9543245425,"Flat 388, Society D, Pune",Pune,Maharashtra,706786,2025-11-22 21:17:45,Electronics,Wireless Earbuds,1,1999,1999,Credit Card,Delivered
OD902608370631,CUST533911,Amit Verma,amit.verma262@example.com,9808572287,"Flat 459, Society A, Delhi",Delhi,Delhi,564609,2025-11-22 21:54:20,Accessories,Backpack,2,899,1798,Cash on Delivery,Delivered
OD925206929729,CUST656307,Suresh Iyer,suresh.iyer366@example.com,9475151121,"Flat 455, Society B, Bengaluru",Bengaluru,Karnataka,508044,2025-11-23 05:07:11,Home,Bedsheet,1,799,799,Debit Card,Delivered
OD420754602091,CUST508226,Rohit Gupta,rohit.gupta509@example.com,9311855496,"Flat 215, Society C, Nagpur",Nagpur,Maharashtra,755539,2025-11-23 07:45:33,Home,Bedsheet,3,799,2397,Credit Card,Delivered
OD682988084793,CUST350080,Amit Deshmukh,amit.deshmukh79@example.com,9871768820,"Flat 253, Society D, Ahmedabad",Ahmedabad,Gujarat,746796,2025-11-23 08:01:34,Books,Novel,1,299,299,UPI,Delivered
OD291853227678,CUST208044,Karan Sharma,karan.sharma490@example.com,9842524183,"Flat 230, Society C, Lucknow",Lucknow,Uttar Pradesh,293088,2025-11-23 09:12:31,Electronics,Smartwatch,1,2499,2499,UPI,Delivered
OD720339054326,CUST255100,Suresh Nair,suresh.nair280@example.com,9013651312,"Flat 263, Society C, Kolkata",Kolkata,West Bengal,559488,2025-11-23 10:37:13,Fashion,Running Shoes,1,1599,1599,Cash on Delivery,Delivered
OD908837423059,CUST569130,Suresh Chauhan,suresh.chauhan823@example.com,9029464205,"Flat 227, Society C, Kanpur",Kanpur,Uttar Pradesh,468619,2025-11-23 11:44:47,Electronics,Wireless Earbuds,4,1999,7996,UPI,Delivered
OD335840990494,CUST952682,Kavita Gupta,kavita.gupta561@example.com,9498834129,"Flat 492, Society A, Kanpur",Kanpur,Uttar Pradesh,213242,2025-11-23 12:19:54,Electronics,Smartphone,2,12999,25998,Credit Card,Delivered
OD910157713508,CUST933552,Sneha Patel,sneha.patel325@example.com,9922380575,"Flat 168, Society A, Nagpur",Nagpur,Maharashtra,301184,2025-11-23 15:52:14,Home Appliances,Blender,2,2250,4500,UPI,Cancelled
OD787923174868,CUST122035,Ramesh Patel,ramesh.patel894@example.com,9584690826,"Flat 89, Society A, Nagpur",Nagpur,Maharashtra,655167,2025-11-23 18:17:40,Electronics,Smartphone,2,12999,25998,Cash on Delivery,Delivered
OD007868210268,CUST416635,Karan Singh,karan.singh760@example.com,9777033022,"Flat 140, Society A, Hyderabad",Hyderabad,Telangana,519331,2025-11-23 19:18:19,Home Appliances,Blender,1,2250,2250,Credit Card,Returned
OD824913328973,CUST642548,Vikram Iyer,vikram.iyer285@example.com,9285509326,"Flat 231, Society D, Jaipur",Jaipur,Rajasthan,717358,2025-11-23 21:40:51,Fashion,Running Shoes,1,1599,1599,Cash on Delivery,Shipped
OD641682148469,CUST648924,Diya Joshi,diya.joshi508@example.com,9580089810,"Flat 239, Society D, Kanpur",Kanpur,Uttar Pradesh,484291,2025-11-24 00:02:24,Electronics,Smartphone,1,12999,12999,Cash on Delivery,Returned
OD608749933223,CUST535539,Diya Singh,diya.singh619@example.com,9969082853,"Flat 9, Society C, Nagpur",Nagpur,Maharashtra,482467,2025-11-24 03:01:36,Accessories,Backpack,1,899,899,UPI,Delivered
OD428270390853,CUST728446,Amit Gupta,amit.gupta377@example.com,9359775533,"Flat 277, Society A, Kolkata",Kolkata,West Bengal,201398,2025-11-24 06:15:54,Electronics,Smartphone,1,12999,12999,UPI,Cancelled
OD254563787623,CUST884574,Neha Deshmukh,neha.deshmukh296@example.com,9388276529,"Flat 76, Society A, Ahmedabad",Ahmedabad,Gujarat,657832,2025-11-24 09:28:17,Fashion,T-Shirt,2,499,998,Cash on Delivery,Delivered
OD483124306950,CUST126372,Kavita Iyer,kavita.iyer15@example.com,9394157709,"Flat 135, Society A, Mumbai",Mumbai,Maharashtra,856285,2025-11-24 16:11:00,Health,Protein Powder,1,1899,1899,Debit Card,Delivered
OD954099974610,CUST976525,Diya Patel,diya.patel376@example.com,9140466104,"Flat 369, Society C, Jaipur",Jaipur,Rajasthan,670975,2025-11-24 19:05:40,Fashion,Jeans,2,1299,2598,UPI,Delivered
OD174236944876,CUST784721,Pooja Joshi,pooja.joshi596@example.com,9228385929,"Flat 454, Society B, Nagpur",Nagpur,Maharashtra,188059,2025-11-25 04:33:31,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD836649033397,CUST757569,Suresh Das,suresh.das791@example.com,9130203316,"Flat 180, Society B, Jaipur",Jaipur,Rajasthan,610262,2025-11-25 07:14:58,Fashion,Running Shoes,1,1599,1599,UPI,Delivered
OD495289097136,CUST458991,Amit Singh,amit.singh782@example.com,9823147057,"Flat 313, Society A, Chennai",Chennai,Tamil Nadu,194296,2025-11-25 08:09:15,Electronics,Smartwatch,1,2499,2499,UPI,Delivered
OD849198188494,CUST285128,Arjun Deshmukh,arjun.deshmukh395@example.com,9167184898,"Flat 473, Society D, Chennai",Chennai,Tamil Nadu,152310,2025-11-25 09:53:28,Electronics,Smartphone,1,12999,12999,Debit Card,Delivered
OD994815121542,CUST974864,Arjun Iyer,arjun.iyer838@example.com,9792079591,"Flat 468, Society A, Delhi",Delhi,Delhi,661920,2025-11-25 10:42:27,Electronics,Smartwatch,1,2499,2499,Net Banking,Delivered
OD990328614076,CUST514227,Suresh Kumar,suresh.kumar864@example.com,9956264020,"Flat 54, Society B, Kolkata",Kolkata,West Bengal,435741,2025-11-25 12:14:32,Home,Bedsheet,1,799,799,Cash on Delivery,Delivered
OD208306805627,CUST104582,Pooja Reddy,pooja.reddy598@example.com,9438103424,"Flat 218, Society D, Nagpur",Nagpur,Maharashtra,188518,2025-11-25 12:41:59,Electronics,Smartphone,1,12999,12999,Credit Card,Delivered
OD563649378158,CUST871210,Kavita Chauhan,kavita.chauhan75@example.com,9170783743,"Flat 154, Society A, Kolkata",Kolkata,West Bengal,319349,2025-11-25 15:59:40,Accessories,Backpack,1,899,899,Credit Card,Delivered
OD467723446658,CUST988714,Diya Patel,diya.patel534@example.com,9287926473,"Flat 301, Society C, Mumbai",Mumbai,Maharashtra,241616,2025-11-25 18:17:48,Electronics,Smartwatch,1,2499,2499,Debit Card,Delivered
OD127377981613,CUST646286,Ramesh Singh,ramesh.singh662@example.com,9591164725,"Flat 464, Society A, Kolkata",Kolkata,West Bengal,315553,2025-11-25 19:06:15,Fashion,Jeans,2,1299,2598,Cash on Delivery,Delivered
OD710515127075,CUST106856,Sneha Das,sneha.das38@example.com,9796966987,"Flat 356, Society A, Kanpur",Kanpur,Uttar Pradesh,744325,2025-11-25 21:45:56,Fashion,Jeans,3,1299,3897,UPI,Delivered
OD716229186535,CUST370345,Neha Gupta,neha.gupta354@example.com,9692593621,"Flat 351, Society A, Hyderabad",Hyderabad,Telangana,172466,2025-11-26 01:40:19,Books,Novel,2,299,598,UPI,Returned
OD577763859021,CUST716275,Rohit Chauhan,rohit.chauhan239@example.com,9845326879,"Flat 272, Society A, Jaipur",Jaipur,Rajasthan,653236,2025-11-26 02:34:34,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD716501241560,CUST694945,Arjun Verma,arjun.verma121@example.com,9086752882,"Flat 450, Society A, Ahmedabad",Ahmedabad,Gujarat,627688,2025-11-26 03:13:46,Electronics,Smartphone,3,12999,38997,Cash on Delivery,Delivered
OD824550668498,CUST269283,Rohit Das,rohit.das827@example.com,9421786991,"Flat 43, Society D, Kolkata",Kolkata,West Bengal,813650,2025-11-26 10:20:11,Home Appliances,Blender,1,2250,2250,Debit Card,Delivered
OD653238379513,CUST562248,Arjun Deshmukh,arjun.deshmukh817@example.com,9369894326,"Flat 446, Society A, Mumbai",Mumbai,Maharashtra,814367,2025-11-26 11:30:05,Electronics,Smartwatch,4,2499,9996,UPI,Delivered
OD966089171626,CUST800209,Kavita Kumar,kavita.kumar109@example.com,9311160497,"Flat 37, Society A, Hyderabad",Hyderabad,Telangana,401094,2025-11-27 04:56:44,Electronics,Smartwatch,1,2499,2499,Credit Card,Delivered
OD368943895549,CUST632101,Arjun Joshi,arjun.joshi728@example.com,9754449351,"Flat 278, Society A, Hyderabad",Hyderabad,Telangana,426297,2025-11-27 05:13:56,Home Appliances,Blender,1,2250,2250,UPI,Shipped
OD342120763767,CUST389452,Rohit Sharma,rohit.sharma831@example.com,9315860839,"Flat 434, Society C, Chennai",Chennai,Tamil Nadu,816393,2025-11-27 06:40:15,Electronics,Laptop,1,54990,54990,UPI,Delivered
OD509921060154,CUST587004,Sneha Singh,sneha.singh150@example.com,9296778285,"Flat 258, Society D, Hyderabad",Hyderabad,Telangana,683696,2025-11-27 08:39:22,Fashion,Jeans,1,1299,1299,Credit Card,Delivered
OD013414099632,CUST681000,Vikram Kumar,vikram.kumar376@example.com,9100684146,"Flat 123, Society B, Kanpur",Kanpur,Uttar Pradesh,882997,2025-11-27 11:42:35,Fashion,T-Shirt,1,499,499,Cash on Delivery,Delivered
OD347787796314,CUST166210,Vikram Kumar,vikram.kumar733@example.com,9210726860,"Flat 472, Society D, Pune",Pune,Maharashtra,405890,2025-11-27 11:44:34,Electronics,Smartwatch,1,2499,2499,Credit Card,Delivered
OD518149025738,CUST698482,Kavita Kumar,kavita.kumar392@example.com,9375485955,"Flat 319, Society D, Mumbai",Mumbai,Maharashtra,173408,2025-11-27 12:52:33,Electronics,Smartwatch,1,2499,2499,UPI,Delivered
OD906769314849,CUST499895,Rahul Kumar,rahul.kumar717@example.com,9888948813,"Flat 311, Society B, Bengaluru",Bengaluru,Karnataka,506094,2025-11-27 14:40:43,Fashion,Jeans,2,1299,2598,Cash on Delivery,Delivered
OD411470108868,CUST359026,Neha Sharma,neha.sharma463@example.com,9461771299,"Flat 215, Society C, Delhi",Delhi,Delhi,252388,2025-11-27 16:09:28,Fashion,T-Shirt,5,499,2495,Cash on Delivery,Delivered
OD074486951567,CUST658216,Neha Joshi,neha.joshi429@example.com,9772242809,"Flat 230, Society B, Pune",Pune,Maharashtra,865861,2025-11-27 19:51:18,Electronics,Smartwatch,1,2499,2499,Credit Card,Delivered
OD510939201266,CUST128112,Sneha Chauhan,sneha.chauhan459@example.com,9849408314,"Flat 499, Society D, Bengaluru",Bengaluru,Karnataka,164382,2025-11-27 22:08:33,Electronics,Smartphone,1,12999,12999,Net Banking,Cancelled
OD235700031047,CUST145380,Arjun Bose,arjun.bose404@example.com,9854593694,"Flat 116, Society B, Pune",Pune,Maharashtra,534150,2025-11-27 23:29:07,Home Appliances,Blender,1,2250,2250,UPI,Shipped
OD247817881562,CUST400199,Amit Iyer,amit.iyer394@example.com,9997677150,"Flat 25, Society B, Lucknow",Lucknow,Uttar Pradesh,336004,2025-11-28 00:17:22,Fashion,Jeans,1,1299,1299,UPI,Delivered
OD082597157041,CUST991140,Ramesh Joshi,ramesh.joshi547@example.com,9483603721,"Flat 291, Society B, Bengaluru",Bengaluru,Karnataka,888030,2025-11-28 04:52:32,Fashion,Jeans,3,1299,3897,Credit Card,Delivered
OD961325688274,CUST197744,Rahul Bose,rahul.bose538@example.com,9510054404,"Flat 216, Society B, Chennai",Chennai,Tamil Nadu,597576,2025-11-28 07:32:46,Accessories,Backpack,1,899,899,Credit Card,Delivered
OD885929145380,CUST593775,Vikram Nair,vikram.nair443@example.com,9688500601,"Flat 370, Society B, Jaipur",Jaipur,Rajasthan,266053,2025-11-28 07:47:43,Accessories,Backpack,1,899,899,UPI,Returned
OD148942931044,CUST325294,Kavita Singh,kavita.singh810@example.com,9199005118,"Flat 166, Society B, Ahmedabad",Ahmedabad,Gujarat,520880,2025-11-28 07:49:32,Books,Novel,3,299,897,Debit Card,Returned
OD222494231585,CUST392437,Neha Bose,neha.bose851@example.com,9787896987,"Flat 79, Society C, Pune",Pune,Maharashtra,506548,2025-11-28 08:02:18,Home,Bedsheet,1,799,799,Cash on Delivery,Delivered
